"","chr","start","end","count_c1","count_c2","count_c3","count_c4","count_c5","count_c6","count_c7","count_c8","count_c9","count_c10","count_h1","count_h2","count_h3","count_h4","count_h5","count_h6","count_h7","count_h8","count_h9","count_h10","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"125","chr1",87797001,87797927,628,0,0,0,347,0,0,0,0,0,630,0,0,0,0,0,206,0,0,0,9.43985731800536,22.1155258188669,2.95950295804067,7.47271624067185,7.85561273053849e-14,3.32831122047323e-11
"126","chr1",90302135,90303191,1057,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"127","chr1",90684889,90685744,856,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,13.4967985626662,-22.6299767501927,2.95769141167755,-7.65122982771125,1.99066187635839e-14,1.33263496794823e-11
"128","chr1",92906964,92908100,1137,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,16.1234210374366,-22.8664104240418,2.95751582811612,-7.73162740386997,1.06180337312333e-14,8.04804187164467e-12
"129","chr1",93507949,93508623,675,0,200,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7078196897713,-24.4012223338362,2.95690610478476,-8.25228176652311,1.55398500751844e-16,2.001657563479e-13
"130","chr1",94057475,94059860,2386,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,16.1880401134693,-22.8762047587853,2.95751222697973,-7.73494849830155,1.03444972017428e-14,7.88212441272587e-12
"131","chr1",95267391,95267711,0,0,0,0,0,0,0,0,0,0,304,200,200,200,0,0,0,0,0,0,47.6549950993722,24.3733831297265,2.95718632155947,8.242085712365,1.69234257306127e-16,2.14162983598846e-13
"132","chr1",98789644,98789949,291,266,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,3.67351913053601,-20.84120677449,2.96055704377573,-7.03962344461713,1.92760043800837e-12,5.50845712491141e-10
"133","chr1",105206883,105207378,496,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"134","chr1",106174373,106175490,1118,0,0,0,0,0,0,0,819,200,0,0,0,0,0,0,0,0,0,0,85.4581231921993,-24.9164405000793,2.95678361946785,-8.42687315230856,3.55024350187986e-17,7.21374477181265e-14
"135","chr1",108439837,108440297,0,0,0,0,0,0,0,0,0,0,200,0,0,461,0,0,0,0,0,0,9.08956768588208,22.0659922836214,2.95961391663178,7.45569959636284,8.93922129346088e-14,3.44050714068777e-11
"136","chr1",108593449,108594890,1442,0,0,0,373,0,0,0,0,0,581,0,0,0,0,0,334,0,0,0,17.9556554507832,-23.010370468912,2.95742392943304,-7.78054516970221,7.22126769795834e-15,5.65670326395996e-12
"137","chr1",109359034,109359783,750,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"138","chr1",110305007,110306926,1920,0,869,0,200,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,147.968938778911,-25.8897108983116,2.95671167266872,-8.75625145922451,2.01851123420126e-18,2.26909498598996e-14
"139","chr1",111098086,111098417,0,0,0,0,0,0,0,0,0,0,210,220,0,200,0,0,0,0,0,200,61.9694822869079,24.7416622648283,2.95705391261526,8.36699735479169,5.91050239923559e-17,1.00710074247133e-13
"140","chr1",111965138,111965750,613,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"141","chr1",112202667,112203102,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,200,0,0,0,9.16491001748093,22.0773622603428,2.95958936581883,7.45960318526641,8.67834433981401e-14,3.44050714068777e-11
"142","chr1",112863678,112864562,0,0,0,0,0,0,0,0,0,0,200,0,0,885,0,0,0,0,0,0,9.08956768588208,22.0659922836214,2.95961391663178,7.45569959636284,8.93922129346088e-14,3.44050714068777e-11
"143","chr1",113391872,113394809,2938,0,388,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,162.700699273937,-26.0100787386403,2.95670276602759,-8.79698799537618,1.4053733677763e-18,2.11652042659348e-14
"144","chr1",113555186,113556119,934,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"145","chr1",115165704,115167709,0,0,0,0,0,0,0,0,0,0,912,1719,0,0,0,0,413,0,0,0,144.32042785613,25.3987305082043,2.95680180306626,8.58993338067683,8.70197661924255e-18,3.57290554744998e-14
"146","chr1",115169207,115169912,0,0,0,0,0,0,0,0,0,0,399,658,0,0,0,0,378,0,0,0,67.5884510584304,24.8637418899626,2.95701700997588,8.40838649425471,4.15689417275932e-17,7.83914167102123e-14
"147","chr1",115690283,115690983,701,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"148","chr1",117545200,117546074,0,0,0,0,0,0,0,0,0,0,200,708,0,0,0,0,0,0,0,0,9.08956768588208,22.0659922836214,2.95961391663178,7.45569959636284,8.93922129346088e-14,3.44050714068777e-11
"149","chr1",119394630,119395542,762,0,0,0,212,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,48.4753891446778,-24.0575944176388,2.95691352402407,-8.13604937113576,4.08385328428469e-16,4.41316175323844e-13
"150","chr1",119869302,119870814,1220,0,0,0,313,0,0,0,0,0,851,0,0,0,0,0,0,0,0,0,15.0673462629897,-22.7725859811748,2.95757932022737,-7.69973803421921,1.3634546127767e-14,9.80226476971248e-12
"151","chr1",120112459,120112672,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,200,10.2189090516199,22.2287098875015,2.95928380262287,7.5115167621976,5.84461858556988e-14,3.00280295354109e-11
"152","chr1",120308595,120311557,2963,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,28.36752272752,-23.6333224533305,2.95712633924286,-7.99198943234249,1.3277842288584e-15,1.19845333749483e-12
"153","chr1",120321308,120323023,1678,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"154","chr1",120641841,120643569,1684,0,0,0,0,0,0,0,0,0,1222,0,0,435,0,0,0,0,0,0,21.7903207718366,23.2791927693277,2.95786695192048,7.87026365544029,3.53894632218454e-15,2.90633448483844e-12
"155","chr1",120679046,120679837,200,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91721909866219,-21.891417019909,2.95845068563511,-7.39962208131566,1.36572615035799e-13,3.94184360949773e-11
"156","chr1",143274506,143275079,0,0,0,0,0,0,0,0,0,0,574,0,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"157","chr1",144537555,144538225,0,0,200,0,0,0,557,0,0,0,329,287,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"158","chr1",145414736,145415645,0,0,0,0,0,0,0,0,0,0,250,0,0,875,0,0,0,0,0,0,11.3619596073526,22.3764406203293,2.95901522797045,7.56212418537537,3.96539511587379e-14,2.33021477145227e-11
"159","chr1",145448768,145449745,863,0,0,0,0,0,0,0,0,0,930,308,0,0,0,0,0,0,0,0,15.041017851601,22.7640419396687,2.95842886213439,7.69463894536419,1.41894276890651e-14,1.01589964544068e-11
"160","chr1",145979244,145980042,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,363,634,0,0,91.9781621885574,23.9948746540122,2.95690973964728,8.11484852996371,4.86391115118488e-16,5.05420510606737e-13
"161","chr1",146798795,146799547,753,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,8.40519191926517,-21.9753820191549,2.95834422284714,-7.42827080413433,1.10026524555373e-13,3.76886832054211e-11
"162","chr1",146874241,146874984,744,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,9.6982983683829,-21.6129950611545,2.9581135701629,-7.30634390753437,2.74509051517784e-13,7.88100464024142e-11
"163","chr1",147013072,147014448,1183,0,0,0,0,0,0,0,798,0,0,483,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"164","chr1",147851437,147851795,0,0,200,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1981682216951,-23.3585582215122,2.95712943884785,-7.89906519297077,2.81002887731819e-15,2.36838646145848e-12
"165","chr1",147916885,147919489,2605,0,0,0,0,0,0,0,0,0,475,200,0,421,0,0,0,0,0,0,52.4436410546252,24.2067399257248,2.95713393523507,8.18587877853444,2.70323732263654e-16,3.13238981807357e-13
"166","chr1",148532179,148532766,588,0,487,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6427353464995,-24.4768838737727,2.95688978437694,-8.27791553242836,1.25350088065433e-16,1.70332468961629e-13
"167","chr1",149034570,149035566,885,0,0,0,563,0,0,0,0,0,0,0,0,0,0,260,200,0,0,0,9.16491001748093,22.0773622603428,2.95958936581883,7.45960318526641,8.67834433981401e-14,3.44050714068777e-11
"168","chr1",149683504,149685559,2051,0,335,0,1014,0,0,0,1487,0,0,0,0,0,0,0,0,0,0,0,203.670306488791,-26.3254879825157,2.95668476829026,-8.90371819980619,5.40064544695003e-19,1.70413326507349e-14
"169","chr1",149740605,149741277,530,0,0,0,0,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,10.4643461225663,-22.1018531506745,2.95800476563307,-7.47187881759355,7.90577988421458e-14,3.32838716438585e-11
"170","chr1",149907265,149908800,1305,0,0,0,0,0,202,0,1201,0,0,0,0,0,0,0,0,0,0,0,108.472687844138,-25.2798656638968,2.95674746660918,-8.549890022528,1.23205850662986e-17,4.18350654884344e-14
"171","chr1",150132879,150133486,608,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,253,0,0,0,11.5936111721134,22.4019361650222,2.95896738507557,7.57086282127105,3.70753401813196e-14,2.22027986975021e-11
"172","chr1",150227959,150228669,629,0,0,0,0,0,0,0,200,0,399,0,0,216,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"173","chr1",151634009,151635021,1013,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,200,11.3165117689232,22.370775565365,2.95902485196514,7.56018508952643,4.02496206235997e-14,2.35736013349687e-11
"174","chr1",151810718,151811353,0,0,0,0,0,0,0,0,0,0,200,418,0,0,0,0,308,0,0,0,43.6163390542612,24.2480361022589,2.95723940811811,8.19955125570626,2.41286026911531e-16,2.85711042454654e-13
"175","chr1",151811933,151813319,1349,0,0,0,592,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,100.245574553564,-25.349779345081,2.95675850119032,-8.5735034954244,1.00383483243077e-17,3.76151252209417e-14
"176","chr1",151819406,151820703,0,0,0,0,0,0,0,0,0,0,1298,0,0,235,0,0,0,0,0,0,11.7717824859347,22.4226989305183,2.95893224736812,7.57796970527549,3.51004329577481e-14,2.12465620726554e-11
"177","chr1",151917913,151918858,827,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"178","chr1",152432528,152432954,0,0,0,0,0,0,0,0,0,0,425,244,0,200,0,0,0,0,0,0,41.2494811631761,24.1741346439348,2.95727537887921,8.17446180919976,2.97189442923827e-16,3.38479223553205e-13
"179","chr1",153233787,153234490,200,0,347,0,0,0,0,0,0,0,704,0,200,0,0,0,0,0,0,0,14.0534192220978,22.6715253942459,2.95855773838919,7.66303293664619,1.81592750823789e-14,1.23639557955138e-11
"180","chr1",153487296,153487856,0,0,0,0,0,0,0,0,0,0,530,200,0,0,0,0,0,0,0,0,9.76689470883182,22.1631029233083,2.9594068988839,7.4890353643721,6.93816461267132e-14,3.00280295354109e-11
"181","chr1",153488074,153488855,782,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"182","chr1",153580939,153581778,802,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2325510648292,-22.348122482368,2.95790868802318,-7.55537943847201,4.17640518165533e-14,2.39725103527125e-11
"183","chr1",153584207,153585805,1599,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,27.8421982325659,-23.612493127217,2.95713601733799,-7.98491952645215,1.40614007211575e-15,1.26521911125018e-12
"184","chr1",153587391,153588825,738,0,829,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5711672328114,-24.9063291779864,2.95681386504272,-8.42336728478057,3.6581541681965e-17,7.36386434057955e-14
"185","chr1",154391557,154392642,1062,0,0,0,0,0,0,0,0,0,833,200,0,0,0,0,0,0,0,0,9.76689470883182,22.1631029233083,2.9594068988839,7.4890353643721,6.93816461267132e-14,3.00280295354109e-11
"186","chr1",155188191,155189095,797,0,0,0,0,0,0,0,248,0,252,0,0,0,0,0,0,0,200,0,10.0215749806623,-22.2255389788173,2.95806510615026,-7.5135394865404,5.75497736388045e-14,3.00280295354109e-11
"187","chr1",155220016,155220495,0,0,0,0,0,0,0,0,0,0,236,442,0,0,0,0,200,0,0,367,99.5776179266358,25.4021817294679,2.9568870556692,8.59085289739584,8.63260979670439e-18,3.57290554744998e-14
"188","chr1",155910783,155913064,2282,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,30.7516877430808,-23.7466619074183,2.95708656968651,-8.03042499697117,9.71355840100285e-16,9.14903048566274e-13
"189","chr1",155971044,155973524,2481,0,0,0,0,0,201,0,1460,0,0,0,0,0,0,0,0,0,0,0,165.451021754903,-26.0278478927279,2.95670127992819,-8.80300220702719,1.33203940004866e-18,2.11652042659348e-14
"190","chr1",156629412,156631609,2198,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,18.3459477468576,-22.1002624254128,2.95740669506622,-7.47285196259354,7.84751161561879e-14,3.32813698155976e-11
"191","chr1",156829527,156830833,1109,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"192","chr1",156877741,156878405,665,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,8.40519191926517,-21.9753820191549,2.95834422284714,-7.42827080413433,1.10026524555373e-13,3.76886832054211e-11
"193","chr1",158772391,158774134,1076,0,0,0,0,0,0,0,0,0,1744,0,0,0,0,0,200,0,0,0,9.16491001748093,22.0773622603428,2.95958936581883,7.45960318526641,8.67834433981401e-14,3.44050714068777e-11
"194","chr1",159616408,159617167,0,0,0,0,0,0,0,0,0,0,200,0,0,741,0,0,0,0,0,0,9.08956768588208,22.0659922836214,2.95961391663178,7.45569959636284,8.93922129346088e-14,3.44050714068777e-11
"195","chr1",159859347,159860395,0,0,0,0,0,0,0,0,0,0,1044,901,0,214,0,0,856,0,0,256,181.922096425752,26.2452297680143,2.95676257257697,8.87633995757065,6.90964378862018e-19,1.73082154849333e-14
"196","chr1",159914646,159916143,1498,0,0,0,201,0,201,0,586,200,0,0,0,0,0,0,0,0,0,0,109.00118102113,-25.4654819460747,2.956746836856,-8.61266904174756,7.13789348132738e-18,3.4564435571317e-14
"197","chr1",160492179,160493071,0,0,0,0,0,0,0,0,0,0,893,212,0,0,0,0,0,0,0,0,10.3529083913617,22.2387105559551,2.95924915738432,7.51498416429791,5.69178233294697e-14,3.00280295354109e-11
"198","chr1",160538210,160538760,0,0,0,0,0,0,0,0,0,0,450,356,0,433,0,0,272,0,0,0,71.991012887707,24.9477628051486,2.95699225857931,8.43687119327623,3.25945326687025e-17,6.85932438734895e-14
"199","chr1",161597506,161601275,1269,0,0,0,0,0,0,0,0,0,3396,423,0,664,0,0,0,0,0,0,208.259388724651,26.4339196715985,2.95674353293262,8.94021391344019,3.88417754572271e-19,1.70413326507349e-14
"200","chr1",161597506,161601275,1308,0,0,0,0,0,0,0,0,0,3396,423,0,664,0,0,0,0,0,0,208.259388724651,26.4339196715985,2.95674353293262,8.94021391344019,3.88417754572271e-19,1.70413326507349e-14
"201","chr1",161972949,161973640,335,0,0,0,692,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,13.2613419902592,-22.6027254124811,2.95771051064803,-7.64196676148973,2.13928411673853e-14,1.42004826580345e-11
"202","chr1",165204579,165205449,871,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"203","chr1",167035618,167036315,586,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"204","chr1",169396514,169397159,200,0,0,0,389,0,0,0,0,0,392,0,0,222,0,0,0,0,0,0,7.91721909866219,-21.891417019909,2.95845068563511,-7.39962208131566,1.36572615035799e-13,3.94184360949773e-11
"205","chr1",169676097,169680777,4677,0,0,0,0,0,0,0,0,0,1231,277,0,1385,0,0,0,0,0,0,138.851815908207,25.8682592234448,2.95680923122647,8.74870754266242,2.15810162788507e-18,2.29400196811883e-14
"206","chr1",169676097,169680777,4677,0,0,0,0,0,0,0,0,0,1734,277,0,1385,0,0,0,0,0,0,82.9055268016027,24.5537750578596,2.95694215162921,8.303772545679,1.00856638296627e-16,1.46231989184552e-13
"207","chr1",170063441,170064380,906,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,15.880963578227,-22.8496440004075,2.95752959779608,-7.72592234324039,1.11046314688008e-14,8.32933964738242e-12
"208","chr1",170379419,170380448,0,0,0,0,994,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"209","chr1",171342108,171343212,1105,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,19.4774158898356,-22.8514191612457,2.9573603714842,-7.72696468837083,1.10141182317489e-14,8.27579045157948e-12
"210","chr1",172024879,172025656,778,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"211","chr1",172639749,172640548,0,0,0,0,0,0,0,0,0,0,0,200,0,541,0,0,200,0,0,0,46.0319507896774,24.3262763698865,2.95720652158805,8.22609993326508,1.93407670857716e-16,2.37463469245007e-13
"212","chr1",172955867,172956530,664,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"213","chr1",173096805,173097451,647,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"214","chr1",173638650,173638909,0,200,0,0,0,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,19.0664120907076,-23.0865959929401,2.95737648047345,-7.80644471387836,5.88237560730269e-15,4.65848627806508e-12
"215","chr1",174207600,174208871,1272,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"216","chr1",174352221,174352863,643,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"217","chr1",174564769,174565506,738,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"218","chr1",174817713,174818662,950,0,200,0,0,0,0,0,733,417,0,0,0,0,0,0,0,0,0,0,92.2329467685023,-25.0578804234257,2.95677106770492,-8.47474486513961,2.35595291614507e-17,5.88628485304066e-14
"219","chr1",177938818,177939672,855,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,12.9310644911772,-22.571954564075,2.95773856285448,-7.6314907772954,2.32054445163871e-14,1.51595477124072e-11
"220","chr1",178289025,178290169,1145,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,15.0323624709935,-22.6788597370842,2.95758134714623,-7.66804259127717,1.74640902106892e-14,1.20069434832966e-11
"221","chr1",179098710,179099017,0,0,0,0,0,0,0,0,0,0,286,298,200,200,0,0,0,0,0,0,51.6227124149704,24.4836077801658,2.95714220835561,8.2794827083343,1.23711495626594e-16,1.68635328345549e-13
"222","chr1",179409811,179410659,849,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"223","chr1",181031392,181032271,0,0,0,0,0,0,0,0,0,0,0,749,0,200,0,0,200,0,0,200,87.4237827390728,24.0514807760439,2.95692528565521,8.13394944157827,4.15525902300291e-16,4.47914154137122e-13
"224","chr1",183154972,183156341,1370,0,0,0,0,0,271,0,773,309,0,0,0,0,0,0,0,0,0,0,109.102002425461,-25.4586981369361,2.95674671137763,-8.61037505815783,7.282192868513e-18,3.4564435571317e-14
"225","chr1",183535696,183537323,1628,0,0,0,0,0,0,0,0,0,741,229,0,0,0,0,0,0,0,0,11.1830944416124,22.3535212997183,2.95905392140923,7.5542798115259,4.21183835301679e-14,2.4089564280235e-11
"226","chr1",183583851,183584670,450,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,452,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"227","chr1",184127876,184128318,0,0,0,0,0,0,0,0,0,0,273,430,0,200,0,0,0,0,0,0,43.4246218011194,24.2449458927088,2.9572422205114,8.19849849449131,2.43408114021469e-16,2.87830094830387e-13
"228","chr1",185226440,185227859,1420,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,20.1239691143945,-22.833285766994,2.95733637783642,-7.72089571484553,1.15515037073322e-14,8.59747729495244e-12
"229","chr1",189118367,189119622,920,0,492,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.7864069774834,-24.9399528353197,2.95681056424067,-8.43474828483794,3.31916404128153e-17,6.9229763915491e-14
"230","chr1",191791891,191792921,0,0,0,0,0,0,0,0,0,0,1031,230,0,0,0,0,0,0,0,0,11.2319289151566,22.3595396778959,2.95904333389574,7.5563407341042,4.14566969206519e-14,2.38931764547233e-11
"231","chr1",192708144,192709181,1038,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,58.7999797216877,-24.6193720915377,2.9568608469816,-8.32618556151178,8.34889004988989e-17,1.27455304026176e-13
"232","chr1",193152867,193155816,2843,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,19.0899239192688,-23.0990618535723,2.95737561171588,-7.81066218374953,5.68883034477618e-15,4.53842825634545e-12
"233","chr1",198589815,198591158,1145,0,0,0,0,0,0,0,357,0,394,0,0,0,0,0,784,0,0,0,14.4262188229696,-22.6484042972846,2.95762189210698,-7.65764019996149,1.89380559874778e-14,1.27370566295267e-11
"234","chr1",198633371,198634103,696,0,0,0,200,0,0,0,0,0,232,0,0,305,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"235","chr1",198650576,198651683,653,0,0,0,200,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"236","chr1",200011739,200012310,572,0,0,0,317,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,46.3083387502816,-23.3091403373418,2.95692766803245,-7.88289162069757,3.19890513182372e-15,2.66244258947625e-12
"237","chr1",201228629,201229483,855,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"238","chr1",201252144,201253694,1551,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5766356741822,-22.2974914991427,2.95798898728162,-7.53805764491165,4.77023004616093e-14,2.67599703542219e-11
